9.654044197399998666e+03 -1.694380260000057703e+01 -1.588413005864545147e+00 2.745057919000000119e-06 4.001788161500000262e-06 -1.256730242400000068e-06
9.654544197399998666e+03 -1.644380260000057703e+01 -1.546551561161984223e+00 2.869360708300000210e-06 4.235554177500000006e-06 -1.366193469200000007e-06
9.655044197399998666e+03 -1.594380260000057703e+01 -1.503525053155251312e+00 3.004438767600000132e-06 4.496290296899999610e-06 -1.491851529299999902e-06
9.655544197399998666e+03 -1.544380260000057703e+01 -1.459230427176747114e+00 3.151734663400000186e-06 4.788782395499999720e-06 -1.637047732099999958e-06
9.656044197399998666e+03 -1.494380260000057703e+01 -1.413548475904297552e+00 3.312962541899999870e-06 5.118998061799999841e-06 -1.806035519899999971e-06
9.656544197399998666e+03 -1.444380260000057703e+01 -1.366340055719765800e+00 3.490176746400000070e-06 5.494471456800000046e-06 -2.004294710399999976e-06
9.657044197399998666e+03 -1.394380260000057703e+01 -1.317441081034451233e+00 3.685863134500000199e-06 5.924848194400000005e-06 -2.238985060000000093e-06
9.657544197399998666e+03 -1.344380260000057703e+01 -1.266655776495790642e+00 3.903062793099999841e-06 6.422673414200000415e-06 -2.519610621100000151e-06
9.658044197399998666e+03 -1.294380260000057703e+01 -1.213747383215751485e+00 4.145543155399999774e-06 7.004559515800000196e-06 -2.859016360399999999e-06
9.658544197399998666e+03 -1.244380260000057703e+01 -1.158425036157288313e+00 4.418040514899999710e-06 7.692965075200000063e-06 -3.274924560299999929e-06
9.659044197399998666e+03 -1.194380260000057703e+01 -1.100324687775815269e+00 4.726613849000000354e-06 8.518993055700000723e-06 -3.792379206699999946e-06
9.659544197399998666e+03 -1.144380260000057703e+01 -1.038980400518641378e+00 5.079179484500000284e-06 9.526960472700000081e-06 -4.447780988199999797e-06
9.660044197399998666e+03 -1.094380260000057703e+01 -9.737793008658620630e-01 5.486354666799999942e-06 1.078220025500000048e-05 -5.295845587800000236e-06
9.660544197399998666e+03 -1.044380260000057703e+01 -9.038871505490813085e-01 5.962862318899999622e-06 1.238511510100000069e-05 -6.422252781600000058e-06
9.661044197369999893e+03 -9.943802629999350273e+00 -8.281170466391780671e-01 6.530036643000000204e-06 1.449821829899999994e-05 -7.968181655699999304e-06
