9.554724248879299921e+03 3.445615346399999945e-06
9.555724248879299921e+03 3.637583852399999864e-06
9.556724248879299921e+03 3.849884196400000333e-06
9.557724248879299921e+03 4.085810149999999674e-06
9.558724248879299921e+03 4.349395475000000020e-06
9.559724248879299921e+03 4.645632521300000179e-06
9.560724248879299921e+03 4.980773064299999947e-06
9.561724248879299921e+03 5.362749995900000150e-06
9.562724248879299921e+03 5.801780836900000059e-06
9.563724248879299921e+03 6.311252201800000352e-06
9.564724248879299921e+03 6.909052001299999909e-06
9.565224248879299921e+03 7.248383111199999899e-06
9.565724248879299921e+03 7.619641328599999874e-06
9.566224248879299921e+03 8.027456842300000167e-06
9.566724248879299921e+03 8.477401582800000123e-06
9.567224248879299921e+03 8.976244488800000750e-06
9.567724248879299921e+03 9.532296127999999704e-06
9.568224248879299921e+03 1.015588220800000029e-05
9.568724248879299921e+03 1.086000729000000018e-05
9.569224248859300133e+03 1.166130648800000030e-05
9.569724248859300133e+03 1.258144656099999933e-05
9.570224248859300133e+03 1.364925153299999933e-05
9.570724248859300133e+03 1.490404498499999997e-05
9.571224248859300133e+03 1.640112789100000004e-05
9.571724248859300133e+03 1.822120623400000136e-05
9.572224248859300133e+03 2.048755760400000010e-05
9.572724248859300133e+03 2.339927039600000119e-05
9.573224248859300133e+03 2.729909434700000085e-05
9.573724248859300133e+03 3.280962679400000051e-05
9.574224248859300133e+03 4.100742900699999794e-05
9.574724248859300133e+03 5.300833549699999814e-05
9.575224248859300133e+03 6.788831167000000037e-05
9.575724248859300133e+03 8.451645379999999383e-05
9.576224248859300133e+03 1.043024502099999958e-04
9.576724248859300133e+03 1.287147448800000081e-04
9.577224248859300133e+03 1.583098239600000065e-04
9.577724248859300133e+03 1.921684622599999931e-04
9.578224248863300090e+03 2.275403112899999957e-04
9.578724248863300090e+03 2.610795744499999908e-04
9.579224248863300090e+03 2.907469696499999801e-04
9.579724248863300090e+03 3.161509702999999749e-04
9.580224248859300133e+03 3.370569171399999788e-04
9.580724248859300133e+03 3.529400789300000062e-04
9.581224248859300133e+03 3.637821175400000255e-04
9.581724248859300133e+03 3.703774147600000211e-04
9.582224248859300133e+03 3.735355175500000157e-04
9.582724248859300133e+03 3.734393380299999739e-04
9.583224248859300133e+03 3.700211448299999895e-04
9.583724248859300133e+03 3.630919106399999952e-04
9.584224248859300133e+03 3.526970569000000260e-04
9.584724248859300133e+03 3.394466005900000170e-04
9.585351024499299456e+03 3.213992110799999860e-04
9.585996850069299398e+03 3.040517975099999944e-04
9.586661725549300172e+03 2.902211635999999871e-04
9.587345650949300762e+03 2.827118076200000078e-04
9.588048626269299348e+03 2.799076144399999938e-04
9.588770651509299569e+03 2.778576343299999914e-04
9.589511726679300409e+03 2.753573483000000066e-04
9.590271851779300050e+03 2.726197005999999841e-04
9.591051026779299718e+03 2.699462132800000184e-04
9.591849251679299414e+03 2.674031125799999973e-04
9.592666526479299137e+03 2.648797985100000206e-04
9.593502851279299648e+03 2.621900071899999876e-04
9.594358225979300187e+03 2.591408200300000016e-04
9.595232650579300753e+03 2.557887795399999996e-04
9.596126125079299527e+03 2.523481375499999854e-04
9.597038649579300909e+03 2.488890594700000187e-04
9.597970223879299738e+03 2.454447830099999815e-04
9.598920848179299355e+03 2.419667272999999905e-04
9.599890522379300819e+03 2.383076929999999893e-04
9.600879246479300491e+03 2.342899354999999949e-04
9.601887020579299133e+03 2.297037420800000080e-04
9.602913844479300678e+03 2.244000363000000131e-04
9.603959718379299375e+03 2.183906395500000098e-04
9.605024642179299917e+03 2.118702777300000113e-04
9.606108615979299429e+03 2.051979948399999918e-04
9.607211639579300027e+03 1.988425337099999869e-04
9.608333713179299593e+03 1.932592847499999878e-04
9.609474836579300245e+03 1.888055125300000005e-04
9.610635010079300628e+03 1.857208375899999933e-04
9.611814233379300276e+03 1.840803187699999925e-04
9.613012506579299952e+03 1.838484820300000002e-04
9.614229829779300417e+03 1.848923221699999922e-04
9.615466202879300909e+03 1.870345604500000061e-04
9.616721625879299609e+03 1.900643390099999921e-04
9.617996098779300155e+03 1.937628084499999983e-04
9.619289621679299671e+03 1.979465799299999962e-04
9.620602194379300272e+03 2.024565139000000021e-04
9.621933817079299843e+03 2.071742296499999906e-04
9.623284489679299440e+03 2.119675766699999993e-04
9.624654212179300885e+03 2.167394450700000058e-04
9.626042984679299479e+03 2.213670501200000116e-04
9.627450807079299921e+03 2.257438622300000008e-04
9.628877679279299628e+03 2.297912638199999945e-04
9.630323601479300123e+03 2.334193635600000127e-04
9.631788573679299589e+03 2.366017850599999930e-04
9.633272595679300139e+03 2.392829667599999930e-04
9.634775667679299659e+03 2.414637890899999954e-04
9.636297789579299206e+03 2.430887631300000025e-04
9.637838961379300599e+03 2.441783466499999975e-04
9.639399183079300201e+03 2.446988527300000089e-04
9.640978454779300591e+03 2.446576934199999804e-04
9.642576776279300248e+03 2.440461208700000042e-04
9.644194147779300692e+03 2.428898049999999936e-04
9.645830569179299346e+03 2.411989686400000006e-04
9.647486040579300607e+03 2.390520331500000121e-04
9.649160561779299314e+03 2.365493081999999869e-04
9.650854132979300630e+03 2.338520642500000108e-04
9.652566754079300154e+03 2.311662816499999963e-04
9.654298425079299705e+03 2.286838933000000034e-04
9.656049145979299283e+03 2.265955521300000127e-04
9.657818916879299650e+03 2.250242185299999962e-04
9.659607737579299283e+03 2.240488226699999870e-04
9.661415608279299704e+03 2.236737846000000124e-04
9.663242528879300153e+03 2.238689491899999878e-04
9.665088499479299571e+03 2.245695174699999935e-04
9.666953519879300075e+03 2.256961423799999904e-04
9.668837590279299548e+03 2.271734912200000078e-04
9.670740710579300867e+03 2.289145168400000079e-04
9.672662880779300394e+03 2.308501227600000011e-04
9.674604100879299949e+03 2.329203167499999940e-04
9.676564370979300293e+03 2.350485575800000105e-04
9.678543690879299902e+03 2.371897411000000074e-04
9.680542060979300004e+03 2.392813910899999996e-04
9.682559480979300133e+03 2.412558469200000119e-04
9.684595949979300713e+03 2.430681410400000028e-04
9.686651469979300600e+03 2.446591157899999738e-04
9.688726039979299458e+03 2.459810034499999853e-04
9.690819658979300584e+03 2.469886102399999851e-04
9.692932328979299200e+03 2.476570864599999980e-04
9.695064047979300085e+03 2.479649584199999793e-04
9.697214816979299940e+03 2.478847308000000239e-04
9.699384635979300583e+03 2.474251700300000184e-04
9.701573504979300196e+03 2.465874899799999761e-04
9.703781423979300598e+03 2.453877847599999986e-04
9.706008392979299970e+03 2.438566075099999925e-04
9.708254411979300130e+03 2.420580034300000099e-04
9.710519480979299260e+03 2.400623702000000018e-04
9.712803599979299179e+03 2.379068667099999885e-04
