9.554533766929500416e+03 3.414112027799999919e-06
9.555533766929500416e+03 3.602852773699999832e-06
9.556533766929500416e+03 3.811428990599999990e-06
9.557533766929500416e+03 4.043029994199999981e-06
9.558533766929500416e+03 4.301556379199999600e-06
9.559533766929500416e+03 4.591828588400000050e-06
9.560533766929500416e+03 4.919873343499999815e-06
9.561533766929500416e+03 5.293324205299999828e-06
9.562533766929500416e+03 5.721993331000000073e-06
9.563533766929500416e+03 6.218706896900000340e-06
9.564533766929500416e+03 6.800559132799999892e-06
9.565033766929500416e+03 7.130378324099999958e-06
9.565533766929500416e+03 7.490854968200000415e-06
9.566033766929500416e+03 7.886381811299999356e-06
9.566533766929500416e+03 8.322234089400000310e-06
9.567033766929500416e+03 8.804805757300000846e-06
9.567533766929500416e+03 9.341927412099999218e-06
9.568033766929500416e+03 9.943301674099999952e-06
9.568533766929500416e+03 1.062111131199999936e-05
9.569033766929500416e+03 1.139088807699999949e-05
9.569533766889500839e+03 1.227278674200000002e-05
9.570033766889500839e+03 1.329351143799999921e-05
9.570533766889500839e+03 1.448933226399999964e-05
9.571033766889500839e+03 1.591101400299999987e-05
9.571533766889500839e+03 1.763227432399999849e-05
9.572033766889500839e+03 1.976515415599999854e-05
9.572533766889500839e+03 2.248974309299999952e-05
9.573033766889500839e+03 2.611478580900000076e-05
9.573533766889500839e+03 3.119862364400000294e-05
9.574033766889500839e+03 3.869580359699999997e-05
9.574533766889500839e+03 4.954044084800000169e-05
9.575033766889500839e+03 6.264056303599999467e-05
9.575533766889500839e+03 7.705138548000000297e-05
9.576033766889500839e+03 9.453238447499999605e-05
9.576533766889500839e+03 1.173724831900000017e-04
9.577033766889500839e+03 1.472148427100000115e-04
9.577533766889500839e+03 1.841599413299999880e-04
9.578033766889500839e+03 2.252934583400000132e-04
9.578533766884500437e+03 2.650795591400000213e-04
9.579033766884700526e+03 2.983708863800000016e-04
9.579533766884500437e+03 3.231484040799999734e-04
9.580033766884500437e+03 3.395830147799999959e-04
9.580533766889500839e+03 3.479498284300000131e-04
9.581033766889500839e+03 3.489331297199999883e-04
9.581533766889500839e+03 3.450064264099999981e-04
9.582033766889500839e+03 3.396447060400000135e-04
9.582533766889500839e+03 3.357153529099999906e-04
9.583033766889500839e+03 3.344428856000000250e-04
9.583533766889500839e+03 3.354493605699999980e-04
9.584033766889500839e+03 3.369478561299999939e-04
9.584533766889500839e+03 3.366150295600000251e-04
9.585160542529500162e+03 3.315194167699999760e-04
9.585806368089499301e+03 3.214859349099999917e-04
9.586471243569500075e+03 3.091242027800000162e-04
9.587155168969500664e+03 2.987226160299999780e-04
