9.654036882500000502e+03 -1.694911749999975825e+01 -1.589430133087107899e+00 2.713875054999999796e-06 3.983644849800000407e-06 -1.269769794799999975e-06
9.654536882500000502e+03 -1.644911749999975825e+01 -1.547596201241859148e+00 2.835912765100000140e-06 4.216020387000000321e-06 -1.380107621899999970e-06
9.655036882500000502e+03 -1.594911749999976003e+01 -1.504599566738992200e+00 2.968448960999999866e-06 4.475178281000000251e-06 -1.506729319999999962e-06
9.655536882500000502e+03 -1.544911749999976003e+01 -1.460337533025873435e+00 3.112877610100000046e-06 4.765867748699999756e-06 -1.652990138599999922e-06
9.656036882500000502e+03 -1.494911749999976003e+01 -1.414691331880217673e+00 3.270852775700000096e-06 5.094010075099999941e-06 -1.823157299400000057e-06
9.656536882500000502e+03 -1.444911749999976003e+01 -1.367522364946897273e+00 3.444353730600000109e-06 5.467080190899999675e-06 -2.022726460299999990e-06
9.657036882500000502e+03 -1.394911749999976003e+01 -1.318667233521363169e+00 3.635771428300000114e-06 5.894646863400000002e-06 -2.258875435000000025e-06
9.657536882500000502e+03 -1.344911749999976003e+01 -1.267931041853544993e+00 3.848025396599999655e-06 6.389153926200000263e-06 -2.541128529600000184e-06
9.658036882500000502e+03 -1.294911749999976003e+01 -1.215078178978104662e+00 4.084725056100000162e-06 6.967077783399999609e-06 -2.882352727299999870e-06
9.658536882500000502e+03 -1.244911749999976003e+01 -1.159819311428153865e+00 4.350397843900000249e-06 7.650690607700000512e-06 -3.300292763799999840e-06
9.659036882500000502e+03 -1.194911749999976003e+01 -1.101792489216825155e+00 4.650821337999999697e-06 8.470833625499999913e-06 -3.820012287500000217e-06
9.659536882500000502e+03 -1.144911749999976003e+01 -1.040534739173824219e+00 4.993524197799999882e-06 9.471445764500000219e-06 -4.477921566700000337e-06
9.660036882500000502e+03 -1.094911749999976003e+01 -9.754375415988811859e-01 5.388575390800000008e-06 1.071729500599999975e-05 -5.328719615500000174e-06
9.660536882500000502e+03 -1.044911749999976003e+01 -9.056733692084578680e-01 5.849897452399999624e-06 1.230790449600000057e-05 -6.458007043799999825e-06
9.661036882530001094e+03 -9.949117469999167795e+00 -8.300663214178286564e-01 6.397609399399999724e-06 1.440434678300000029e-05 -8.006737383199999419e-06
9.661536882530001094e+03 -9.449117469999167795e+00 -7.468439944761265936e-01 7.062601142799999807e-06 1.728525796499999937e-05 -1.022265682299999931e-05
9.662036882530001094e+03 -8.949117469999167795e+00 -6.531016813774002117e-01 7.896593507600000209e-06 2.147723576800000011e-05 -1.358064226000000045e-05
9.662536882530001094e+03 -8.449117469999167795e+00 -5.434221750636587522e-01 8.998079040600000521e-06 2.810536264199999925e-05 -1.910728360099999928e-05
9.663036882530001094e+03 -7.949117469999167795e+00 -4.050598899963416266e-01 1.059521524499999993e-05 4.004042530200000089e-05 -2.944521005699999927e-05
9.663536882530001094e+03 -7.449117469999167795e+00 -1.812163585794035747e-01 1.338698848800000049e-05 6.666388097800000499e-05 -5.327689248999999773e-05
9.663662000000000262e+03 -7.323999999999999844e+00 0.000000000000000000e+00 1.493903391581100348e-05 8.436607562895032553e-05 -6.942704171213837983e-05
9.663671000000000276e+03 -7.314999999999985292e+00 4.860261953445584038e-02 1.505067626959499740e-05 8.563943698974625272e-05 -7.058876071907831530e-05
9.663700000000000728e+03 -7.285999999999534182e+00 9.986888948025554602e-02 1.541041274289900830e-05 8.974249026342235691e-05 -7.433207751921841304e-05
9.663747999999999593e+03 -7.238000000000669232e+00 1.502407171473840175e-01 1.600583862974699621e-05 9.653375085433423962e-05 -8.052791222289830376e-05
9.663814000000000306e+03 -7.171999999999956188e+00 1.997377789593159370e-01 1.682454922416300584e-05 1.058717341668383426e-04 -8.904718494045840422e-05
9.663899999999999636e+03 -7.086000000000625576e+00 2.499348983886820197e-01 1.789135393809899858e-05 1.180394093922222567e-04 -1.001480554512183281e-04
9.664005000000001019e+03 -6.980999999999243144e+00 3.000443701604951774e-01 1.919384806557900220e-05 1.328952919348423017e-04 -1.137014438655183839e-04
9.664036882530001094e+03 -6.949117469999167795e+00 3.136794179577143127e-01 1.958934147600000159e-05 1.374061787999999984e-04 -1.178168373199999956e-04
9.664129000000000815e+03 -6.856999999999446871e+00 3.501038306559755009e-01 2.072050515484620786e-05 1.535873398590028975e-04 -1.328668347007093875e-04
9.664272000000000844e+03 -6.713999999999417767e+00 4.001320506507538566e-01 2.247648484116420521e-05 1.787064191328628768e-04 -1.562299342891093732e-04
9.664433000000000902e+03 -6.552999999999359559e+00 4.498478108507243944e-01 2.445349693555020905e-05 2.069873405530829689e-04 -1.825338436159094381e-04
9.664536882530001094e+03 -6.449117469999167795e+00 4.791961217678622487e-01 2.572913058899999891e-05 2.252351273100000064e-04 -1.995059967199999868e-04
9.664613999999999578e+03 -6.372000000000683784e+00 4.998697967778416573e-01 2.646353454567719292e-05 2.346298920706448444e-04 -2.081663575239676512e-04
9.664814000000000306e+03 -6.171999999999956188e+00 5.498758696994616724e-01 2.836817160567719516e-05 2.589947078786448823e-04 -2.306265362719676665e-04
9.665033999999999651e+03 -5.952000000000611024e+00 6.000887403201946579e-01 3.046327237167719356e-05 2.857960052674448454e-04 -2.553327328947676482e-04
9.665036882530001094e+03 -5.949117469999167795e+00 6.007187936001580075e-01 3.049072323900000112e-05 2.861471668300000063e-04 -2.556564435900000117e-04
9.665272000000000844e+03 -5.713999999999417767e+00 6.500568818896668155e-01 3.329067989439420377e-05 3.057498714923314416e-04 -2.724591916002288617e-04
9.665529000000000451e+03 -5.456999999999810669e+00 7.000202144707585727e-01 3.635123026709220968e-05 3.271770121391715056e-04 -2.908257818779689261e-04
9.665536882530001094e+03 -5.449117469999167795e+00 7.014964111465564756e-01 3.644510139600000236e-05 3.278342108900000082e-04 -2.913891095000000213e-04
9.665805000000000291e+03 -5.180999999999970740e+00 7.499796991827626380e-01 4.079614774862631540e-05 3.415839508419747216e-04 -3.007878030923773270e-04
9.666036882530001094e+03 -4.949117469999167795e+00 7.895133695629024118e-01 4.455916862300000127e-05 3.534754716999999823e-04 -3.089163030699999856e-04
9.666100000000000364e+03 -4.885999999999897980e+00 7.999360569744666805e-01 4.606888510082498899e-05 3.550501003485234740e-04 -3.089812152410771878e-04
9.666415000000000873e+03 -4.570999999999388663e+00 8.500442383454196449e-01 5.360341857491499864e-05 3.629085906252234816e-04 -3.093051720455772279e-04
9.666536882530001094e+03 -4.449117469999167795e+00 8.686573010028969533e-01 5.651874556600000013e-05 3.659492657899999970e-04 -3.094305202200000227e-04
9.666747999999999593e+03 -4.238000000000669232e+00 8.999873045167785524e-01 6.440458744577052391e-05 3.671322081661741255e-04 -3.027276207172480854e-04
9.667036882530001094e+03 -3.949117469999167795e+00 9.411693006323075261e-01 7.519517693800000554e-05 3.687508870300000075e-04 -2.935557100900000149e-04
9.667100000000000364e+03 -3.885999999999897980e+00 9.499294642140519995e-01 7.902441849916463825e-05 3.682996060695572713e-04 -2.892751875686451024e-04
9.667471999999999753e+03 -3.514000000000509161e+00 1.000002095751271414e+00 1.015930965648926529e-04 3.656398588191572428e-04 -2.640467622540050726e-04
9.667536882530001094e+03 -3.449117469999167795e+00 1.008480936021983521e+00 1.055294216500000026e-04 3.651759579299999978e-04 -2.596465362799999952e-04
9.667862000000000990e+03 -3.123999999999272248e+00 1.049936581553178483e+00 1.370375290303910642e-04 3.603751578407382193e-04 -2.233376288103471551e-04
9.668036882530001094e+03 -2.949117469999167795e+00 1.071572649980786718e+00 1.539859185900000014e-04 3.577927802600000084e-04 -2.038068616700000070e-04
9.668272000000000844e+03 -2.713999999999417767e+00 1.099990374909949997e+00 1.858553997589163333e-04 3.533838902191259283e-04 -1.675284904555072204e-04
9.668536882530001094e+03 -2.449117469999167795e+00 1.131150781308095654e+00 2.217594472199999945e-04 3.484168499199999857e-04 -1.266574026899999880e-04
9.668701000000000931e+03 -2.284999999999330456e+00 1.150033791698531482e+00 2.445963186086509917e-04 3.450654038451452356e-04 -1.004690852304330388e-04
9.669036882530001094e+03 -1.949117469999167795e+00 1.187744179493624985e+00 2.913342200599999799e-04 3.382063401100000258e-04 -4.687212005199999917e-05
9.669148000000001048e+03 -1.837999999999214040e+00 1.199958769480723442e+00 3.014565150057883628e-04 3.359128921123712315e-04 -3.445637710667163772e-05
9.669536882530001094e+03 -1.449117469999167795e+00 1.241761000268591930e+00 3.368819406199999962e-04 3.278864147300000146e-04 8.995525896599999618e-06
9.669614999999999782e+03 -1.371000000000480057e+00 1.249989496233149255e+00 3.403077168051261937e-04 3.263211027327857336e-04 1.398661407775313615e-05
9.670036882534001052e+03 -9.491174659992100970e-01 1.293524073492637205e+00 3.588090217999999831e-04 3.178674521999999905e-04 4.094156959899999899e-05
9.670101000000000568e+03 -8.849999999996942535e-01 1.300012819350716997e+00 3.603963041501584788e-04 3.166504157584478234e-04 4.374588839096712984e-05
9.670536882534001052e+03 -4.491174659992100970e-01 1.343293964317585631e+00 3.711869466400000237e-04 3.083767742500000131e-04 6.281017239099999741e-05
9.670605999999999767e+03 -3.800000000004946088e-01 1.350029561825121682e+00 3.715097302326358171e-04 3.071526435605930979e-04 6.435708667304273307e-05
9.671036882533700918e+03 5.088253370065665138e-02 1.391284593589805052e+00 3.735219830000000062e-04 2.995213375599999929e-04 7.400064544100000007e-05
9.671129000000000815e+03 1.430000000005531291e-01 1.399946689834637992e+00 3.713705752481757981e-04 2.980125513727238510e-04 7.335802387663615338e-05
9.671536882534001052e+03 5.508825340007899030e-01 1.437674151644312559e+00 3.618444595099999835e-04 2.913318689999999764e-04 7.051259051199999415e-05
9.671672000000000480e+03 6.860000000002184350e-01 1.449955522349051007e+00 3.563313474462148525e-04 2.893003238030230078e-04 6.703102364438111966e-05
9.672036882530001094e+03 1.050882530000832205e+00 1.482612933682760259e+00 3.414432775499999951e-04 2.838141688800000081e-04 5.762910866900000022e-05
9.672234000000000378e+03 1.248000000000116572e+00 1.499959398365525276e+00 3.335427258337279595e-04 2.811029241096370994e-04 5.243980172190814424e-05
