9.554656219527900248e+03 3.425288909999999846e-06
9.555656219527900248e+03 3.615211853599999847e-06
9.556656219527900248e+03 3.825173714200000115e-06
9.557656219527900248e+03 4.058411304399999770e-06
9.558656219527900248e+03 4.318887007700000143e-06
9.559656219527900248e+03 4.611502730000000183e-06
9.560656219527900248e+03 4.942394205499999679e-06
9.561656219527900248e+03 5.319343317000000371e-06
9.562656219527900248e+03 5.752367837200000024e-06
9.563656219527900248e+03 6.254585090099999997e-06
9.564656219527900248e+03 6.843511689399999603e-06
9.565156219527900248e+03 7.177642801700000142e-06
9.565656219527900248e+03 7.543082772100000300e-06
9.566156219527900248e+03 7.944357331699999913e-06
9.566656219527900248e+03 8.386909708900000640e-06
9.567156219527900248e+03 8.877348393499999532e-06
9.567656219527900248e+03 9.423781256500000233e-06
9.568156219527900248e+03 1.003627407000000012e-05
9.568656219527900248e+03 1.072749233400000056e-05
9.569156219497899656e+03 1.151362021299999971e-05
9.569656219497899656e+03 1.241571133300000075e-05
9.570156219497899656e+03 1.346173449999999958e-05
9.570656219497899656e+03 1.468978515199999987e-05
9.571156219497899656e+03 1.615334022700000118e-05
9.571656219497899656e+03 1.793028937400000157e-05
9.572156219497899656e+03 2.013936226599999911e-05
9.572656219497899656e+03 2.297191368899999939e-05
9.573156219497899656e+03 2.675674694599999896e-05
9.573656219497899656e+03 3.208965301500000161e-05
9.574156219497899656e+03 3.999266191999999821e-05
9.574656219497899656e+03 5.145833067499999697e-05
9.575156219497899656e+03 6.553704354399999567e-05
9.575656219497899656e+03 8.110437796299999698e-05
9.576156219497899656e+03 1.000688240899999938e-04
9.576656219497899656e+03 1.245907047700000074e-04
9.577156219497899656e+03 1.559640075599999889e-04
9.577656219497899656e+03 1.933393652899999900e-04
9.578156219494900142e+03 2.327823748199999972e-04
9.578656219494900142e+03 2.685698459199999783e-04
9.579156219495000187e+03 2.968475124700000150e-04
9.579656219494900142e+03 3.172886758899999896e-04
9.580156219497899656e+03 3.310916859399999960e-04
9.580656219497899656e+03 3.391461409799999944e-04
9.581156219497899656e+03 3.422106869000000060e-04
9.581656219497899656e+03 3.419145072599999750e-04
9.582156219497899656e+03 3.404608729900000081e-04
9.582656219497899656e+03 3.395592509200000210e-04
9.583156219497899656e+03 3.399276225399999784e-04
9.583656219497899656e+03 3.410078708800000011e-04
9.584156219497899656e+03 3.413008714900000128e-04
9.584656219497899656e+03 3.391229421699999734e-04
9.585282995137900798e+03 3.317653816200000108e-04
9.585928820697899937e+03 3.199683858399999885e-04
9.586593696177900711e+03 3.065362239699999836e-04
9.587277621577899481e+03 2.956489560000000009e-04
9.587980596897899886e+03 2.890798100199999969e-04
9.588702622147899092e+03 2.843892981600000167e-04
9.589443697327900736e+03 2.800657426000000157e-04
9.590203822427900377e+03 2.761250315199999922e-04
9.590982997427900045e+03 2.728307478800000101e-04
9.591781222327899741e+03 2.702411532200000048e-04
9.592598497127899464e+03 2.682147509599999854e-04
9.593434821927899975e+03 2.664368171799999865e-04
9.594290196627900514e+03 2.644077753500000019e-04
9.595164621227899261e+03 2.617689401099999977e-04
9.596058095727899854e+03 2.584660536600000020e-04
9.596970620127900474e+03 2.545494375099999814e-04
9.597902194527900065e+03 2.501728945000000065e-04
9.598852818827899682e+03 2.455263512699999923e-04
9.599822493027899327e+03 2.406931791999999937e-04
9.600811217127900818e+03 2.356458128100000085e-04
9.601818991227899460e+03 2.302500671999999993e-04
9.602845815127899186e+03 2.243594153599999866e-04
9.603891689027899702e+03 2.179189887099999899e-04
9.604956612827900244e+03 2.110673152000000019e-04
9.606040586527900814e+03 2.041156409000000017e-04
9.607143610227900353e+03 1.975271200800000015e-04
9.608265683727899159e+03 1.917819091300000136e-04
9.609406807227900572e+03 1.872772834600000091e-04
9.610566980627900193e+03 1.842529173699999890e-04
9.611746204027900603e+03 1.827460751500000076e-04
9.612944477227900279e+03 1.826939534799999992e-04
9.614161800427900744e+03 1.839291654900000066e-04
9.615398173527899417e+03 1.862386765800000074e-04
9.616653596527899936e+03 1.894200243500000021e-04
9.617928069427900482e+03 1.932681321099999892e-04
9.619221592227899237e+03 1.975757179300000001e-04
9.620534165027900599e+03 2.021660596499999887e-04
9.621865787727900170e+03 2.068892051300000128e-04
